 Net Value Growth Rate_x_ Equity to Liability, Interest-bearing debt interest rate_div_ Cash/Total Assets, Net Value Growth Rate_x_ Revenue Per Share (Yuan ¥), Net Value Growth Rate_x_ Interest-bearing debt interest rate, Net profit before tax/Paid-in capital_div_ Interest-bearing debt interest rate, Net profit before tax/Paid-in capital_div_ Cash/Total Assets, Interest-bearing debt interest rate_div_ Revenue Per Share (Yuan ¥), Revenue Per Share (Yuan ¥)_div_ Net Value Growth Rate, Interest-bearing debt interest rate_x_ Net profit before tax/Paid-in capital, Net Value Growth Rate_div_ Revenue Per Share (Yuan ¥), Net Value Growth Rate_x_ Net profit before tax/Paid-in capital, Net profit before tax/Paid-in capital_div_ Net Value Growth Rate, Net profit before tax/Paid-in capital, Cash/Total Assets, Revenue Per Share (Yuan ¥)_div_ Cash/Total Assets, Equity to Liability, Cash/Total Assets_div_ Net profit before tax/Paid-in capital,Bankrupt
4.810809120048466e-05,0.0100013751016996,2,4.87818214909248e-07,174.00358499603092,1.7402914923044523,0.0457018008604227,50.69351609098607,0.0001966598364081,0.0197259502717604,8.48829166554747e-05,403.1328570088854,0.184986049317548,0.10629600428011,0.218839752787001,0.10484236501329,0.5746162963428598,0
7.638337177204399e-06,0.0120873973133981,9,1.4057575376661392e-07,395.3718618844894,4.779150633765474,0.0019057179585818,475.8205500681093,5.040123950558809e-05,0.0021015791542153,5.558125420110803e-05,358.52526550246165,0.141165824598447,0.0295378379182237,6.342699670634587,0.0193999250588976,0.209242115857888,0
2.7675939545137486e-05,0.05203522993348,2,2.430223396716004e-07,348.63313367236736,18.141547525734577,0.020316232532736,56.90358011548068,9.79524843367323e-05,0.0175731967003156,8.47272382692188e-05,403.0507980715928,0.184797526581706,0.0101864157346052,2.5612627688335947,0.0603636478450437,0.0551220320520961,0
8.600155700696457e-06,0.1097396249310703,7,4.662990970869569e-07,183.459923577221,20.1330277846487,0.0177435568126379,117.04761274437148,0.0001776735097534,0.0085433499432789,8.554806601084249e-05,381.0210254353324,0.180544453661112,0.0089675658456349,6.1847580112326,0.0181501521283479,0.0496695698322122,1
3.3050482900916056e-05,0.0025759382601804,8,4.964933753840582e-07,326.126353656206,0.8400966247151458,0.0113578948435906,53.65325066243407,9.867474945970444e-05,0.018637989357468,0.0001619225178263,198.74113365122471,0.179390694517759,0.213535777717973,0.2267971101825742,0.0366159639890359,1.1903391443386286,0
8.572821679299387e-05,0.0,0,0.0,14072845.185129302,0.6576722466145755,0.0,2.694117603469526,0.0,0.3711683797138637,6.715247831950722e-05,294.9121556009331,0.140728451851293,0.213979601540102,0.0060080479670539,0.179656797949413,1.5205140362168748,0
3.136082470122528e-06,0.0631693637862304,7,1.264021937959066e-07,284.2609174478923,17.956976784333587,0.0052583843992488,310.1529930011862,5.860373383691663e-05,0.0032240990329198,3.593199493290917e-05,463.6124347697789,0.129070205866828,0.00718773699199,12.013073155985431,0.0112650246887167,0.0556885796131786,0
1.5076462917091012e-05,0.033454169685467,4,1.5984860284294228e-07,496.5436819877114,16.611928462652358,0.0094500630544269,82.03873559313926,6.153780297718183e-05,0.0121890921621488,7.937406847181213e-05,384.9670667315562,0.174805821582083,0.0105228996052929,3.540099204875618,0.0332029532757266,0.0601976462115435,0
1.87970134755504e-05,0.0043770993115953,8,2.833078566483752e-07,268.5915404816491,1.175670359293454,0.0065341564782437,217.8594410176088,0.0001083261934518,0.0045900121515157,7.609529186009151e-05,382.3535518763522,0.17057537138979,0.14508774358792,0.6698797122184766,0.0421354262035817,0.8505784504527827,0
4.622087423440615e-05,1175558808.55201,2,153866.22484765897,5.598273861505131e-10,0.658110015057883,17963416409.402206,34.768195455988064,53799411.80906429,0.0287613222505848,8.613852647331203e-05,349.6435164210237,0.173546489706659,0.263704364247207,0.0654417901675693,0.0931229126265517,1.519502638733362,0
2.63372806788725e-05,0.0008832105174828,1,9.928729474050893e-08,808.2057781786658,0.7138484346491506,0.0210480482424002,22.95406394582328,3.877188110938047e-05,0.0435642674193644,8.024822907799627e-05,390.49332489924194,0.177022848955584,0.247983792111423,0.0419615946592439,0.0580984840797596,1.4008574574747066,0
5.760518113737517e-05,0.0,3,0.0,24523037.478319906,2.622855013079391,0.0,67.40652379705462,0.0,0.0148350399430633,0.0001156048438159,520.1915340535529,0.245230374783199,0.0934974855002502,0.3398700810789415,0.122196784265012,0.3812638698214684,0
2.3353839102556425e-05,0.001694853875821,3,2.07977592340831e-07,390.8661466606404,0.6624752180747912,0.0168934167713329,61.81797358388989,8.489772889511551e-05,0.0161761567316502,8.12931443862192e-05,408.1969867589976,0.182165749189352,0.274977444581231,0.1003262563403193,0.0523324522465631,1.509490289530241,0
1.106553145982498e-05,0.1284918555929999,2,3.088644232951917e-07,251.83294084718565,32.35896406332362,0.0457883525495353,31.841921451777427,0.000113409885593,0.0314044362167268,7.7783395124327e-05,367.1754111066124,0.168999321318151,0.0052226331287304,2.806210766837168,0.0240419861301503,0.0309032768827853,0
2.739537409862279e-05,0.0024398877889788,2,1.100397908552039e-07,726.389770706168,1.7723812778321208,0.010056973893998,55.13834985175139,4.432697247553648e-05,0.0181357829424854,7.993501422864638e-05,402.8177177707845,0.179443480883795,0.101244278194739,0.2426064561127642,0.0614989730821729,0.5642125980501758,0
6.411173898178452e-06,0.0123086521194307,2,1.757352029078439e-07,289.1787237362675,3.559471208108908,0.0208374385613629,68.83013332383193,7.289022394434583e-05,0.0145280993792989,5.081989391951203e-05,414.7611885887824,0.145185129326597,0.0407883882867589,0.5906986587874375,0.018315801938047,0.2809405182647831,1
1.560849854754194e-05,0.0010589624374428,1,2.1790483937638586e-07,409.8965550226476,0.4340747214126304,0.0474272693174191,19.51080287829956,8.265392559917181e-05,0.0512525467617762,8.932043205911584e-05,379.3042072378757,0.184066058366639,0.424042324848765,0.0223281106887994,0.0321650347903153,2.303750651120119,0
1.037416534390558e-05,0.0123299265182072,9,3.963778616958257e-07,242.23985591507065,2.9868371892635275,0.0049536626980741,321.9412012688297,0.0001531341958567,0.0031060947636804,9.60197237644194e-05,386.32612730129614,0.192602367845562,0.064483708274933,2.4890523439952923,0.0208091497384414,0.3348022438572341,0
1.551150700787318e-05,0.0090795455645065,2,8.708732466856e-08,1187.0357635125172,10.778382974145424,0.0075761935456898,43.29578707941792,3.391171633563456e-05,0.0230964768592964,0.0001033818852279,389.3914335680651,0.200640977301863,0.0186151178705859,1.1984305099702512,0.0301043448629612,0.092778240981139,0
1.2504000419935084e-05,0.0007900539947927,3,7.689793058833564e-08,1074.912341585588,0.8492905671964197,0.0055984866936949,62.4855857258067,2.891838840771564e-05,0.0160033441057664,8.26635742823291e-05,376.0539639531233,0.176314003468818,0.207601499164108,0.1411191574337083,0.0266699134722247,1.177453198867958,0
2.485768561211019e-05,0.0,2,0.0,19165975.4166352,3.9590870404860814,0.0,51.85447091016144,0.0,0.0192843231757382,9.033659610284232e-05,406.6201697269072,0.191659754166352,0.0484100785397106,0.5048848509151996,0.0527385148333213,0.2525834191139505,0
1.7111449553539735e-05,0.0035389959950806,3,9.00970742210818e-08,861.6551065756148,3.049539166027688,0.0059724536116351,81.96939550922963,3.800840079483218e-05,0.0121993873376701,7.76363005111092e-05,421.850711006198,0.180974285498831,0.0593447879009127,0.5925529470479834,0.0398876857399719,0.3279183252922018,0
1.2997795074400629e-05,0.0653240597920444,3,1.0423789076803545e-07,669.1609077514644,43.71412831245194,0.007187347017498,76.89621929138144,3.855298432338631e-05,0.0130042371881155,6.975482764787058e-05,369.8472438109901,0.160621370937335,0.0036743483170474,9.088755568944446,0.0299294505399943,0.0228758356801882,0
2.076965919799933e-05,0.0019217906118415,6,1.5327301458618176e-07,570.3050550948234,1.0960405172486076,0.0077096897469047,89.95185461074107,6.062372318220713e-05,0.011116819068948,8.741505612118312e-05,395.51928840212247,0.185943744815625,0.169650419787395,0.2492694544767468,0.0441798973905185,0.9123749273301172,0
2.8658607561033973e-05,0.0016501225463427,2,1.2563566825026405e-07,713.118104388468,1.1767728351735056,0.0135041117297457,49.57853100772896,5.99872972743133e-05,0.0201695457626588,8.959615869345774e-05,477.45925452083617,0.206832063946912,0.175762089331955,0.1221940258677229,0.0661581817583666,0.8497815932410377,0
9.2706352257611e-06,0.0020951004914921,7,1.203013851830024e-07,886.4226395418206,1.857219993903691,0.0037163368023145,135.38247089328382,5.365566343225587e-05,0.0073863284669005,0.0001066422058337,446.00123330147335,0.218090641731393,0.117428535055122,0.5637541176867876,0.0189590863189301,0.5384391037528308,0
7.911555654168059e-06,0.0058601317185986,7,2.395081617044107e-07,339.9290423488645,1.9920658488777367,0.0072339436572524,168.33293389406742,9.914497218516852e-05,0.0059404734116547,8.14172875917778e-05,413.9430404528578,0.183583440162884,0.0921573051140103,0.8100879978194843,0.0178393391255516,0.5019913561502627,0
7.25354285371032e-06,0.0077468694333227,9,9.33496791516745e-08,924.4450183896228,7.161918350100295,0.0009882672772736,420.7487967564372,3.58857844912585e-05,0.0023766647758402,8.630102596238007e-05,384.4151093379741,0.182143126461051,0.0254321602031831,7.838839980723083,0.0153090065681251,0.1396273320934135,0
1.317240205059116e-05,0.0082863954877301,3,1.836541699844426e-07,425.0190788473293,3.5219633435951003,0.0137700671595792,64.55100956154733,6.938550728611729e-05,0.0154912783921977,7.805845805228091e-05,377.7969258186149,0.171729130533142,0.048759478325011,0.6017685003000219,0.0289793727371085,0.2839324658216693,0
7.026317830271885e-05,0.0041375770234152,0,9.16219494392141e-07,174.40459329058856,0.7216210688417717,4.252040662482054,0.1794223045812317,0.0001219165125923,5.573108766344793,0.0001597947994914,133.06352988143036,0.145818565719026,0.20207081638686,0.0009730308170941,0.0641177054295379,1.3857686881829443,0
1.2983516696486355e-05,0.0085326695525808,2,1.4021033516143305e-07,517.1209833173641,4.412555360353582,0.0179062214232233,43.910515331360735,5.7012261817383456e-05,0.0227730367694003,7.250789007836572e-05,406.6099098317864,0.171706507804841,0.0389131579451795,0.4765195710095729,0.0307463685478926,0.226625980438364,0
8.868229519435149e-06,0.009777168198879,8,1.6662743991277978e-07,495.9338161470234,4.848986778577928,0.0029777517901012,188.7498788257124,4.6448065363054473e-05,0.005297918828341,8.263888240952929e-05,278.74888031939724,0.151775884171631,0.0313005257824759,3.2834057156941934,0.0162875312093284,0.2062285711002347,0
9.370339835036e-06,0.0152278804690287,2,8.226208703837903e-08,1028.75768969468,15.666704577232998,0.0141226859271515,25.7663294970292,3.079762768523495e-05,0.0388094917387764,8.463264589961091e-05,374.37635073623153,0.178003167181962,0.0113618667944752,1.078255801884267,0.0197081179546979,0.0638295730129616,0
1.6948957490616532e-05,0.0057776745211232,2,1.728051656231578e-07,492.0409781698622,2.842935016205744,0.0254889714101455,27.027571844460407,5.85785899304733e-05,0.0369984880903703,8.502968703674834e-05,338.97956766956264,0.16977603498982,0.0597185674637957,0.2266733388324286,0.0338414370350942,0.351749079013924,0
1.5662844096934968e-05,0.0016873841934016,7,1.5134477133444278e-07,566.9979976526879,0.956772360675296,0.0046488769366756,155.74632911750527,6.213517060928053e-05,0.0064205557391382,8.581477455564213e-05,410.54481778380045,0.187700776713672,0.196181218083545,0.3629659333679378,0.0342589958170152,1.0451805851128877,0
1.2174980041098143e-05,0.0162458773340847,5,2.994581510844165e-07,287.92860853398787,4.677725595264919,0.0170137941173516,81.16374096854229,0.0001190694591667,0.0123205048177575,8.622390956377389e-05,397.6078188607363,0.185159490234522,0.0395832204532681,0.9548647952242112,0.0261448722219891,0.2137790413299464,0
1.4881999199212384e-05,0.0041618071125904,4,9.48760667566065e-08,958.9603199592622,3.991209426196441,0.0055547185298706,74.40280837436765,3.760449945905189e-05,0.0134400685990096,9.098697794375e-05,396.3456317459354,0.189902722268306,0.0475802349808504,0.749237953780751,0.0310608421621867,0.25055055507904,0
4.440879655629273e-05,0.0010960235879606,7,1.4646612598570554e-07,1368.0501417174862,1.4995479031788843,0.0054381110635392,16.034481562518515,1.7473672561432596e-05,0.062365084839043,0.0002003907347626,119.30088012064344,0.154618807028128,0.103110271905868,0.2015448099068511,0.0342652326377387,0.6668675513609081,0
2.1689307574868524e-05,0.0010741776662123,2,1.502311455319157e-07,697.4219043837327,0.7491846415261065,0.0144842115591887,29.42154697800962,4.465197292671559e-05,0.0339881035555206,0.0001047786324847,297.2168037120701,0.176472362566926,0.235552553127092,0.0741619277597005,0.0365299990981949,1.3347843047656665,0
2.912991117864568e-05,0.0,3,0.0,19827313.1739688,0.2658830145022601,0.0,59.40777588004694,0.0,0.0168324667547833,9.792653098981426e-05,401.438082495687,0.198273131739688,0.745715665410332,0.039347334556958,0.0589797132432862,3.761052348630149,0
0.0002213539472215,0.0,0,0.0,16085513.9129779,6.005639392403065,0.0,0.7723447730376067,0.0,1.2946895892986443,6.929839711356038e-05,373.36758541632366,0.160855139129779,0.0267840055926204,0.012423210730249,0.513805823226945,0.1665100914550822,0
7.148902608602168e-05,0.0078760535095532,2,1.893208786643789e-07,409.79890625421376,3.227665348717777,0.0254934273718061,47.745380354624565,9.443852159892046e-05,0.0209438924950035,7.758510516880457e-05,498.8151740730223,0.196727245305784,0.0609503129273555,0.308944309920717,0.181269834472702,0.3098213962911091,0
1.4543671509795997e-05,5677477729.756001,2,201986.758106826,4.3056797411672607e-10,2.444540084193872,19378316250.969044,45.06614523664158,75952190.6341905,0.0221891342239345,8.696902923646129e-05,376.0177749838784,0.180838549129025,0.0739765021047952,0.2929808264404425,0.0302412994364896,0.4090748259723432,0
9.10184826048408e-06,0.0047668599047733,9,2.3563268301689893e-07,513.1928214751736,2.4463775110724577,0.0024973982856867,289.9051897648675,8.755441564818289e-05,0.0034493429097384,0.0001209279291025,371.5650978883002,0.21197496418068,0.0866484991615125,1.908730234929573,0.0159546597160197,0.4087675891761467,0
8.433014258260761e-05,3802176942.603475,1,461338.150793355,1.9365664792103239e-10,0.7363168415072283,110009676075.46736,19.311247531020253,189802880.6274038,0.0517821248138272,8.934119984072888e-05,411.4093043224311,0.191720081441822,0.260377141022886,0.0345621662860137,0.180966696582996,1.3581108743727996,0
1.7189407588727124e-05,0.0059713835026564,3,1.531733368161371e-07,852.4120254931864,5.0902920592197445,0.0105286718141844,35.4257403176087,4.870240436304342e-05,0.0282276092468529,0.0001305722567864,317.95118782432746,0.203755372897971,0.0400282183467254,0.5671542410790984,0.0268237238088321,0.1964523232584694,0
1.059328990992112e-05,0.0038556152794945,7,8.57078582034127e-08,1143.394518546121,4.408742712318952,0.003739195995647,94.48820015276246,3.4626326670055274e-05,0.0105831149325771,9.800352676585028e-05,403.9959039076937,0.198981977226454,0.0451334872826735,1.0311346223916322,0.0215081420145754,0.226821974751457,0
1.3772255427211855e-05,0.0110813811588178,2,2.4872743202967414e-07,339.9780953181534,3.767498887596286,0.0331568814406421,33.17290236614586,9.301424826141077e-05,0.0301444331391527,8.45634952950613e-05,373.9526900360084,0.177829726264988,0.0472009929917874,0.3342103856794301,0.0289618635574021,0.2654280098658649,0
2.6015661329377925e-05,0.0019844110647874,5,2.791876508168469e-07,331.87549328748054,0.65858848706439,0.0162236328029693,77.91231005483847,0.0001171230161248,0.0128346656454725,9.265709903619274e-05,419.5046724853301,0.197157077143504,0.299363068790395,0.1223160402450632,0.0553564896916526,1.518398720166213,0
1.939705646623293e-05,0.0048275692144389,9,4.369142701654629e-07,545.3835495399755,2.6329462959194894,0.0018920987417066,173.78867313576148,7.83571758879972e-05,0.0057540647314678,0.0002382921421045,179.34066582266266,0.206726491214841,0.0785152607198105,2.551436067813147,0.0168276024032785,0.3798025906616266,0
7.226937147336186e-05,2972439156.388328,4,551085.0889031751,2.2029774685563887e-10,0.6548216488178248,34473725141.05765,47.50427468791716,198818716.53721413,0.0210503666306741,0.0001214028034111,360.7705837448274,0.209282859512857,0.319602831309055,0.0862232922489007,0.124583125695416,1.5271332625216163,0
5.586504541696348e-05,0.0,2,0.0,20186260.4630118,0.5091227670722577,0.0,37.59494191202871,0.0,0.026598791393823,0.0001037040598314,392.9230740777087,0.201862604630118,0.396491008838033,0.0487129469275897,0.10874273961867,1.964162653716447,0
4.197715185908731e-05,0.0034344208177995,2,6.006173130479218e-07,149.4475312636884,0.5132697033213606,0.0837782365565394,32.872304896323605,0.0002472070900627,0.0304200736389546,8.97614725836943e-05,411.579538668408,0.192210240555011,0.374481942297635,0.040994161751123,0.0898875455627839,1.9482932945371576,0
1.2678123738119965e-05,0.0103546447838091,7,2.31896438750825e-07,321.42689827307294,3.3283242653813123,0.0081234058449,148.5785112278467,8.996811754170935e-05,0.0067302937990532,7.453916191859436e-05,387.95794158623335,0.170055048638866,0.0510932835254082,1.2746677183922346,0.0289241104064215,0.3004514181134207,0
1.003429724681709e-05,0.0401252527300518,3,3.196110545436431e-07,239.87113252581784,9.625025172869844,0.0239866696579447,65.95147454289916,0.0001212858560571,0.0151623208137211,7.666654378991796e-05,379.4710978347563,0.170567830480356,0.0177212766893208,1.6728140991114722,0.0223243181077073,0.1038957674519056,0
1.106722442288161e-05,0.0040070618440237,4,1.342348100751839e-07,601.7958418954638,2.411514340867724,0.0083604543821196,78.6131132513575,5.309621528473414e-05,0.0127202390294439,8.07846701998745e-05,395.538537195038,0.17875725812533,0.0741265481945528,0.4792874325983258,0.0244891349806498,0.4146771147933483,0
5.176276218997999e-05,0.0,3,0.0,18948797.2249453,0.2511304442842953,0.0,48.238520523719615,0.0,0.0207299035835313,9.612680009954788e-05,373.5168945646493,0.189487972249453,0.754540017153939,0.0324326992085817,0.102036277450747,3.9819940462536496,0
